array_name	runtime_records_rva	static_records_seed_rvas	record_index	runtime_record_rva	mode_id	mode_code	mode_name	frame	direction	event_id	event_name	native_bytes
gPlayerSequenceDragonClaw_HTH_HT1	0x2384DB0	0x1993AD0	0	0x2384DB0	8	A2	Attack2	0	0	0	NONE	000008000000
gPlayerSequenceDragonClaw_HTH_HT1	0x2384DB0	0x1993AD0	1	0x2384DB6	8	A2	Attack2	1	0	0	NONE	000008010000
gPlayerSequenceDragonClaw_HTH_HT1	0x2384DB0	0x1993AD0	2	0x2384DBC	8	A2	Attack2	2	0	0	NONE	000008020000
gPlayerSequenceDragonClaw_HTH_HT1	0x2384DB0	0x1993AD0	3	0x2384DC2	8	A2	Attack2	3	0	0	NONE	000008030000
gPlayerSequenceDragonClaw_HTH_HT1	0x2384DB0	0x1993AD0	4	0x2384DC8	8	A2	Attack2	4	0	0	NONE	000008040000
gPlayerSequenceDragonClaw_HTH_HT1	0x2384DB0	0x1993AD0	5	0x2384DCE	8	A2	Attack2	5	0	0	NONE	000008050000
gPlayerSequenceDragonClaw_HTH_HT1	0x2384DB0	0x1993AD0	6	0x2384DD4	8	A2	Attack2	6	0	1	MELEE_ATTACK	000008060001
gPlayerSequenceDragonClaw_HTH_HT1	0x2384DB0	0x1993AD0	7	0x2384DDA	8	A2	Attack2	7	0	0	NONE	000008070000
gPlayerSequenceDragonClaw_HTH_HT1	0x2384DB0	0x1993AD0	8	0x2384DE0	8	A2	Attack2	8	0	0	NONE	000008080000
gPlayerSequenceDragonClaw_HTH_HT1	0x2384DB0	0x1993AD0	9	0x2384DE6	8	A2	Attack2	9	0	0	NONE	000008090000
gPlayerSequenceDragonClaw_HTH_HT1	0x2384DB0	0x1993AD0	10	0x2384DEC	8	A2	Attack2	10	0	0	NONE	0000080A0000
gPlayerSequenceDragonClaw_HTH_HT1	0x2384DB0	0x1993AD0	11	0x2384DF2	8	A2	Attack2	11	0	0	NONE	0000080B0000
gPlayerSequenceDragonClaw_HT2	0x2384E00	0x1994050	0	0x2384E00	8	A2	Attack2	0	0	0	NONE	000008000000
gPlayerSequenceDragonClaw_HT2	0x2384E00	0x1994050	1	0x2384E06	8	A2	Attack2	1	0	0	NONE	000008010000
gPlayerSequenceDragonClaw_HT2	0x2384E00	0x1994050	2	0x2384E0C	8	A2	Attack2	2	0	0	NONE	000008020000
gPlayerSequenceDragonClaw_HT2	0x2384E00	0x1994050	3	0x2384E12	8	A2	Attack2	3	0	0	NONE	000008030000
gPlayerSequenceDragonClaw_HT2	0x2384E00	0x1994050	4	0x2384E18	8	A2	Attack2	4	0	0	NONE	000008040000
gPlayerSequenceDragonClaw_HT2	0x2384E00	0x1994050	5	0x2384E1E	8	A2	Attack2	5	0	0	NONE	000008050000
gPlayerSequenceDragonClaw_HT2	0x2384E00	0x1994050	6	0x2384E24	8	A2	Attack2	6	0	1	MELEE_ATTACK	000008060001
gPlayerSequenceDragonClaw_HT2	0x2384E00	0x1994050	7	0x2384E2A	16	S4	Skill4	3	0	0	NONE	000010030000
gPlayerSequenceDragonClaw_HT2	0x2384E00	0x1994050	8	0x2384E30	16	S4	Skill4	4	0	0	NONE	000010040000
gPlayerSequenceDragonClaw_HT2	0x2384E00	0x1994050	9	0x2384E36	16	S4	Skill4	5	0	0	NONE	000010050000
gPlayerSequenceDragonClaw_HT2	0x2384E00	0x1994050	10	0x2384E3C	16	S4	Skill4	6	0	1	MELEE_ATTACK	000010060001
gPlayerSequenceDragonClaw_HT2	0x2384E00	0x1994050	11	0x2384E42	16	S4	Skill4	7	0	0	NONE	000010070000
gPlayerSequenceDragonClaw_HT2	0x2384E00	0x1994050	12	0x2384E48	16	S4	Skill4	8	0	0	NONE	000010080000
gPlayerSequenceDragonClaw_HT2	0x2384E00	0x1994050	13	0x2384E4E	16	S4	Skill4	9	0	0	NONE	000010090000
gPlayerSequenceDragonClaw_HT2	0x2384E00	0x1994050	14	0x2384E54	16	S4	Skill4	10	0	0	NONE	0000100A0000
gPlayerSequenceDragonClaw_HT2	0x2384E00	0x1994050	15	0x2384E5A	16	S4	Skill4	11	0	0	NONE	0000100B0000
gPlayerSequenceProjection	0x2384FB0	0x1993520	0	0x2384FB0	10	SC	Cast	0	0	0	NONE	00000A000000
gPlayerSequenceProjection	0x2384FB0	0x1993520	1	0x2384FB6	10	SC	Cast	1	0	0	NONE	00000A010000
gPlayerSequenceProjection	0x2384FB0	0x1993520	2	0x2384FBC	10	SC	Cast	2	0	0	NONE	00000A020000
gPlayerSequenceProjection	0x2384FB0	0x1993520	3	0x2384FC2	10	SC	Cast	3	0	0	NONE	00000A030000
gPlayerSequenceProjection	0x2384FB0	0x1993520	4	0x2384FC8	10	SC	Cast	4	0	0	NONE	00000A040000
gPlayerSequenceProjection	0x2384FB0	0x1993520	5	0x2384FCE	10	SC	Cast	5	0	0	NONE	00000A050000
gPlayerSequenceProjection	0x2384FB0	0x1993520	6	0x2384FD4	10	SC	Cast	6	0	0	NONE	00000A060000
gPlayerSequenceProjection	0x2384FB0	0x1993520	7	0x2384FDA	10	SC	Cast	7	0	1	MELEE_ATTACK	00000A070001
gPlayerSequenceProjection	0x2384FB0	0x1993520	8	0x2384FE0	10	SC	Cast	8	0	0	NONE	00000A080000
gPlayerSequenceProjection	0x2384FB0	0x1993520	9	0x2384FE6	10	SC	Cast	9	0	0	NONE	00000A090000
gPlayerSequenceProjection	0x2384FB0	0x1993520	10	0x2384FEC	10	SC	Cast	10	0	0	NONE	00000A0A0000
gPlayerSequenceProjection	0x2384FB0	0x1993520	11	0x2384FF2	10	SC	Cast	11	0	1	MELEE_ATTACK	00000A0B0001
gPlayerSequenceProjection	0x2384FB0	0x1993520	12	0x2384FF8	10	SC	Cast	13	0	0	NONE	00000A0D0000
gPlayerSequenceProjection	0x2384FB0	0x1993520	13	0x2384FFE	10	SC	Cast	14	0	0	NONE	00000A0E0000
gPlayerSequenceProjection	0x2384FB0	0x1993520	14	0x2385004	10	SC	Cast	15	0	0	NONE	00000A0F0000
gPlayerSequenceProjection	0x2384FB0	0x1993520	15	0x238500A	10	SC	Cast	16	0	0	NONE	00000A100000
gPlayerSequenceProjection	0x2384FB0	0x1993520	16	0x2385010	10	SC	Cast	17	0	0	NONE	00000A110000
gPlayerSequenceProjection	0x2384FB0	0x1993520	17	0x2385016	10	SC	Cast	18	0	1	MELEE_ATTACK	00000A120001
gPlayerSequenceProjection	0x2384FB0	0x1993520	18	0x238501C	0	DT	Death	0	0	0	NONE	000000000000
gPlayerSequenceDragonTalon	0x2385180	0x1993D70	0	0x2385180	12	KK	Kick	0	0	0	NONE	00000C000000
gPlayerSequenceDragonTalon	0x2385180	0x1993D70	1	0x2385186	12	KK	Kick	1	0	0	NONE	00000C010000
gPlayerSequenceDragonTalon	0x2385180	0x1993D70	2	0x238518C	12	KK	Kick	2	0	0	NONE	00000C020000
gPlayerSequenceDragonTalon	0x2385180	0x1993D70	3	0x2385192	12	KK	Kick	3	0	0	NONE	00000C030000
gPlayerSequenceDragonTalon	0x2385180	0x1993D70	4	0x2385198	12	KK	Kick	4	0	1	MELEE_ATTACK	00000C040001
gPlayerSequenceDragonTalon	0x2385180	0x1993D70	5	0x238519E	12	KK	Kick	5	0	0	NONE	00000C050000
gPlayerSequenceDragonTalon	0x2385180	0x1993D70	6	0x23851A4	12	KK	Kick	2	0	0	NONE	00000C020000
gPlayerSequenceDragonTalon	0x2385180	0x1993D70	7	0x23851AA	12	KK	Kick	3	0	0	NONE	00000C030000
gPlayerSequenceDragonTalon	0x2385180	0x1993D70	8	0x23851B0	12	KK	Kick	4	0	1	MELEE_ATTACK	00000C040001
gPlayerSequenceDragonTalon	0x2385180	0x1993D70	9	0x23851B6	12	KK	Kick	5	0	0	NONE	00000C050000
gPlayerSequenceDragonTalon	0x2385180	0x1993D70	10	0x23851BC	12	KK	Kick	2	0	0	NONE	00000C020000
gPlayerSequenceDragonTalon	0x2385180	0x1993D70	11	0x23851C2	12	KK	Kick	3	0	0	NONE	00000C030000
gPlayerSequenceDragonTalon	0x2385180	0x1993D70	12	0x23851C8	12	KK	Kick	4	0	0	NONE	00000C040000
gPlayerSequenceDragonTalon	0x2385180	0x1993D70	13	0x23851CE	12	KK	Kick	5	0	1	MELEE_ATTACK	00000C050001
gPlayerSequenceDragonTalon	0x2385180	0x1993D70	14	0x23851D4	12	KK	Kick	6	0	0	NONE	00000C060000
gPlayerSequenceDragonTalon	0x2385180	0x1993D70	15	0x23851DA	12	KK	Kick	7	0	0	NONE	00000C070000
gPlayerSequenceDragonTalon	0x2385180	0x1993D70	16	0x23851E0	12	KK	Kick	8	0	0	NONE	00000C080000
gPlayerSequenceDragonTalon	0x2385180	0x1993D70	17	0x23851E6	12	KK	Kick	9	0	0	NONE	00000C090000
gPlayerSequenceDragonTalon	0x2385180	0x1993D70	18	0x23851EC	12	KK	Kick	10	0	0	NONE	00000C0A0000
gPlayerSequenceDragonTalon	0x2385180	0x1993D70	19	0x23851F2	12	KK	Kick	11	0	0	NONE	00000C0B0000
gPlayerSequenceArcticBlast	0x2385350	0x19941F0	0	0x2385350	13	S1	Skill1	0	0	0	NONE	00000D000000
gPlayerSequenceArcticBlast	0x2385350	0x19941F0	1	0x2385356	13	S1	Skill1	1	0	0	NONE	00000D010000
gPlayerSequenceArcticBlast	0x2385350	0x19941F0	2	0x238535C	13	S1	Skill1	2	0	0	NONE	00000D020000
gPlayerSequenceArcticBlast	0x2385350	0x19941F0	3	0x2385362	13	S1	Skill1	3	0	0	NONE	00000D030000
gPlayerSequenceArcticBlast	0x2385350	0x19941F0	4	0x2385368	13	S1	Skill1	4	0	0	NONE	00000D040000
gPlayerSequenceArcticBlast	0x2385350	0x19941F0	5	0x238536E	13	S1	Skill1	5	0	0	NONE	00000D050000
gPlayerSequenceArcticBlast	0x2385350	0x19941F0	6	0x2385374	13	S1	Skill1	6	0	0	NONE	00000D060000
gPlayerSequenceArcticBlast	0x2385350	0x19941F0	7	0x238537A	13	S1	Skill1	7	0	0	NONE	00000D070000
gPlayerSequenceArcticBlast	0x2385350	0x19941F0	8	0x2385380	13	S1	Skill1	8	0	0	NONE	00000D080000
gPlayerSequenceArcticBlast	0x2385350	0x19941F0	9	0x2385386	13	S1	Skill1	9	0	0	NONE	00000D090000
gPlayerSequenceArcticBlast	0x2385350	0x19941F0	10	0x238538C	13	S1	Skill1	9	0	1	MELEE_ATTACK	00000D090001
gPlayerSequenceArcticBlast	0x2385350	0x19941F0	11	0x2385392	13	S1	Skill1	10	0	0	NONE	00000D0A0000
gPlayerSequenceArcticBlast	0x2385350	0x19941F0	12	0x2385398	13	S1	Skill1	11	0	0	NONE	00000D0B0000
gPlayerSequenceArcticBlast	0x2385350	0x19941F0	13	0x238539E	13	S1	Skill1	12	0	0	NONE	00000D0C0000
gPlayerSequenceArcticBlast	0x2385350	0x19941F0	14	0x23853A4	13	S1	Skill1	13	0	0	NONE	00000D0D0000
gPlayerSequenceDragonBreath	0x2385500	0x1990CF0	0	0x2385500	13	S1	Skill1	0	0	0	NONE	00000D000000
gPlayerSequenceDragonBreath	0x2385500	0x1990CF0	1	0x2385506	13	S1	Skill1	1	0	0	NONE	00000D010000
gPlayerSequenceDragonBreath	0x2385500	0x1990CF0	2	0x238550C	13	S1	Skill1	2	0	0	NONE	00000D020000
gPlayerSequenceDragonBreath	0x2385500	0x1990CF0	3	0x2385512	13	S1	Skill1	3	0	0	NONE	00000D030000
gPlayerSequenceDragonBreath	0x2385500	0x1990CF0	4	0x2385518	13	S1	Skill1	4	0	0	NONE	00000D040000
gPlayerSequenceDragonBreath	0x2385500	0x1990CF0	5	0x238551E	13	S1	Skill1	5	0	0	NONE	00000D050000
gPlayerSequenceDragonBreath	0x2385500	0x1990CF0	6	0x2385524	13	S1	Skill1	6	0	0	NONE	00000D060000
gPlayerSequenceDragonBreath	0x2385500	0x1990CF0	7	0x238552A	13	S1	Skill1	7	0	0	NONE	00000D070000
gPlayerSequenceDragonBreath	0x2385500	0x1990CF0	8	0x2385530	13	S1	Skill1	8	0	1	MELEE_ATTACK	00000D080001
gPlayerSequenceDragonBreath	0x2385500	0x1990CF0	9	0x2385536	13	S1	Skill1	9	0	0	NONE	00000D090000
gPlayerSequenceDragonBreath	0x2385500	0x1990CF0	10	0x238553C	13	S1	Skill1	10	0	1	MELEE_ATTACK	00000D0A0001
gPlayerSequenceDragonBreath	0x2385500	0x1990CF0	11	0x2385542	13	S1	Skill1	11	0	0	NONE	00000D0B0000
gPlayerSequenceDragonBreath	0x2385500	0x1990CF0	12	0x2385548	13	S1	Skill1	12	0	1	MELEE_ATTACK	00000D0C0001
gPlayerSequenceDragonBreath	0x2385500	0x1990CF0	13	0x238554E	13	S1	Skill1	12	0	0	NONE	00000D0C0000
gPlayerSequenceDragonBreath	0x2385500	0x1990CF0	14	0x2385554	13	S1	Skill1	13	0	1	MELEE_ATTACK	00000D0D0001
gPlayerSequenceDragonBreath	0x2385500	0x1990CF0	15	0x238555A	13	S1	Skill1	13	0	0	NONE	00000D0D0000
gPlayerSequenceDragonBreath	0x2385500	0x1990CF0	16	0x2385560	13	S1	Skill1	14	0	0	NONE	00000D0E0000
gPlayerSequenceDragonFlight	0x23856C0	0x19940B0	0	0x23856C0	10	SC	Cast	0	0	0	NONE	00000A000000
gPlayerSequenceDragonFlight	0x23856C0	0x19940B0	1	0x23856C6	10	SC	Cast	1	0	0	NONE	00000A010000
gPlayerSequenceDragonFlight	0x23856C0	0x19940B0	2	0x23856CC	10	SC	Cast	2	0	0	NONE	00000A020000
gPlayerSequenceDragonFlight	0x23856C0	0x19940B0	3	0x23856D2	10	SC	Cast	3	0	0	NONE	00000A030000
gPlayerSequenceDragonFlight	0x23856C0	0x19940B0	4	0x23856D8	10	SC	Cast	4	0	0	NONE	00000A040000
gPlayerSequenceDragonFlight	0x23856C0	0x19940B0	5	0x23856DE	10	SC	Cast	5	0	0	NONE	00000A050000
gPlayerSequenceDragonFlight	0x23856C0	0x19940B0	6	0x23856E4	10	SC	Cast	6	0	0	NONE	00000A060000
gPlayerSequenceDragonFlight	0x23856C0	0x19940B0	7	0x23856EA	10	SC	Cast	7	0	0	NONE	00000A070000
gPlayerSequenceDragonFlight	0x23856C0	0x19940B0	8	0x23856F0	10	SC	Cast	8	0	0	NONE	00000A080000
gPlayerSequenceDragonFlight	0x23856C0	0x19940B0	9	0x23856F6	10	SC	Cast	9	0	1	MELEE_ATTACK	00000A090001
gPlayerSequenceDragonFlight	0x23856C0	0x19940B0	10	0x23856FC	12	KK	Kick	0	0	0	NONE	00000C000000
gPlayerSequenceDragonFlight	0x23856C0	0x19940B0	11	0x2385702	12	KK	Kick	1	0	0	NONE	00000C010000
gPlayerSequenceDragonFlight	0x23856C0	0x19940B0	12	0x2385708	12	KK	Kick	2	0	0	NONE	00000C020000
gPlayerSequenceDragonFlight	0x23856C0	0x19940B0	13	0x238570E	12	KK	Kick	3	0	0	NONE	00000C030000
gPlayerSequenceDragonFlight	0x23856C0	0x19940B0	14	0x2385714	12	KK	Kick	4	0	1	MELEE_ATTACK	00000C040001
gPlayerSequenceDragonFlight	0x23856C0	0x19940B0	15	0x238571A	12	KK	Kick	5	0	0	NONE	00000C050000
gPlayerSequenceDragonFlight	0x23856C0	0x19940B0	16	0x2385720	12	KK	Kick	6	0	0	NONE	00000C060000
gPlayerSequenceDragonFlight	0x23856C0	0x19940B0	17	0x2385726	12	KK	Kick	7	0	0	NONE	00000C070000
gPlayerSequenceDragonFlight	0x23856C0	0x19940B0	18	0x238572C	12	KK	Kick	8	0	0	NONE	00000C080000
gPlayerSequenceDragonFlight	0x23856C0	0x19940B0	19	0x2385732	12	KK	Kick	9	0	0	NONE	00000C090000
gPlayerSequenceDragonFlight	0x23856C0	0x19940B0	20	0x2385738	12	KK	Kick	10	0	0	NONE	00000C0A0000
gPlayerSequenceDragonFlight	0x23856C0	0x19940B0	21	0x238573E	12	KK	Kick	11	0	0	NONE	00000C0B0000
gPlayerSequenceDragonFlight	0x23856C0	0x19940B0	22	0x2385744	12	KK	Kick	12	0	0	NONE	00000C0C0000
gPlayerSequenceUnmorph	0x23858A0	0x1992CD0	0	0x23858A0	13	S1	Skill1	15	0	0	NONE	00000D0F0000
gPlayerSequenceUnmorph	0x23858A0	0x1992CD0	1	0x23858A6	13	S1	Skill1	14	0	0	NONE	00000D0E0000
gPlayerSequenceUnmorph	0x23858A0	0x1992CD0	2	0x23858AC	13	S1	Skill1	13	0	0	NONE	00000D0D0000
gPlayerSequenceUnmorph	0x23858A0	0x1992CD0	3	0x23858B2	13	S1	Skill1	12	0	0	NONE	00000D0C0000
gPlayerSequenceUnmorph	0x23858A0	0x1992CD0	4	0x23858B8	13	S1	Skill1	11	0	0	NONE	00000D0B0000
gPlayerSequenceUnmorph	0x23858A0	0x1992CD0	5	0x23858BE	13	S1	Skill1	10	0	0	NONE	00000D0A0000
gPlayerSequenceUnmorph	0x23858A0	0x1992CD0	6	0x23858C4	13	S1	Skill1	9	0	0	NONE	00000D090000
gPlayerSequenceUnmorph	0x23858A0	0x1992CD0	7	0x23858CA	13	S1	Skill1	8	0	0	NONE	00000D080000
gPlayerSequenceUnmorph	0x23858A0	0x1992CD0	8	0x23858D0	13	S1	Skill1	7	0	0	NONE	00000D070000
gPlayerSequenceUnmorph	0x23858A0	0x1992CD0	9	0x23858D6	13	S1	Skill1	6	0	0	NONE	00000D060000
gPlayerSequenceUnmorph	0x23858A0	0x1992CD0	10	0x23858DC	13	S1	Skill1	5	0	0	NONE	00000D050000
gPlayerSequenceUnmorph	0x23858A0	0x1992CD0	11	0x23858E2	13	S1	Skill1	4	0	0	NONE	00000D040000
gPlayerSequenceUnmorph	0x23858A0	0x1992CD0	12	0x23858E8	13	S1	Skill1	3	0	0	NONE	00000D030000
gPlayerSequenceUnmorph	0x23858A0	0x1992CD0	13	0x23858EE	13	S1	Skill1	2	0	1	MELEE_ATTACK	00000D020001
gPlayerSequenceUnmorph	0x23858A0	0x1992CD0	14	0x23858F4	13	S1	Skill1	1	0	0	NONE	00000D010000
gPlayerSequenceUnmorph	0x23858A0	0x1992CD0	15	0x23858FA	13	S1	Skill1	0	0	0	NONE	00000D000000
gPlayerSequenceBladeFury	0x2385A50	0x19925B0	0	0x2385A50	10	SC	Cast	0	0	0	NONE	00000A000000
gPlayerSequenceBladeFury	0x2385A50	0x19925B0	1	0x2385A56	10	SC	Cast	1	0	0	NONE	00000A010000
gPlayerSequenceBladeFury	0x2385A50	0x19925B0	2	0x2385A5C	10	SC	Cast	2	0	0	NONE	00000A020000
gPlayerSequenceBladeFury	0x2385A50	0x19925B0	3	0x2385A62	10	SC	Cast	3	0	0	NONE	00000A030000
gPlayerSequenceBladeFury	0x2385A50	0x19925B0	4	0x2385A68	10	SC	Cast	4	0	0	NONE	00000A040000
gPlayerSequenceBladeFury	0x2385A50	0x19925B0	5	0x2385A6E	10	SC	Cast	5	0	0	NONE	00000A050000
gPlayerSequenceBladeFury	0x2385A50	0x19925B0	6	0x2385A74	10	SC	Cast	6	0	0	NONE	00000A060000
gPlayerSequenceBladeFury	0x2385A50	0x19925B0	7	0x2385A7A	10	SC	Cast	7	0	0	NONE	00000A070000
gPlayerSequenceBladeFury	0x2385A50	0x19925B0	8	0x2385A80	10	SC	Cast	8	0	0	NONE	00000A080000
gPlayerSequenceBladeFury	0x2385A50	0x19925B0	9	0x2385A86	10	SC	Cast	9	0	0	NONE	00000A090000
gPlayerSequenceBladeFury	0x2385A50	0x19925B0	10	0x2385A8C	10	SC	Cast	9	0	0	NONE	00000A090000
gPlayerSequenceBladeFury	0x2385A50	0x19925B0	11	0x2385A92	10	SC	Cast	9	0	0	NONE	00000A090000
gPlayerSequenceBladeFury	0x2385A50	0x19925B0	12	0x2385A98	10	SC	Cast	10	0	1	MELEE_ATTACK	00000A0A0001
gPlayerSequenceBladeFury	0x2385A50	0x19925B0	13	0x2385A9E	10	SC	Cast	11	0	0	NONE	00000A0B0000
gPlayerSequenceBladeFury	0x2385A50	0x19925B0	14	0x2385AA4	10	SC	Cast	12	0	0	NONE	00000A0C0000
gPlayerSequenceBladeFury	0x2385A50	0x19925B0	15	0x2385AAA	10	SC	Cast	13	0	0	NONE	00000A0D0000
gPlayerSequenceBladeFury	0x2385A50	0x19925B0	16	0x2385AB0	10	SC	Cast	14	0	0	NONE	00000A0E0000
gPlayerSequenceBladeFury	0x2385A50	0x19925B0	17	0x2385AB6	10	SC	Cast	15	0	0	NONE	00000A0F0000
gPlayerSequenceBladeFury	0x2385A50	0x19925B0	18	0x2385ABC	10	SC	Cast	16	0	0	NONE	00000A100000
D2R_PlayerSequenceCleave_HTH	0x2385C20	0x19912D0	0	0x2385C20	10	SC	Cast	0	0	0	NONE	00000A000000
D2R_PlayerSequenceCleave_HTH	0x2385C20	0x19912D0	1	0x2385C26	10	SC	Cast	1	0	0	NONE	00000A010000
D2R_PlayerSequenceCleave_HTH	0x2385C20	0x19912D0	2	0x2385C2C	10	SC	Cast	2	0	0	NONE	00000A020000
D2R_PlayerSequenceCleave_HTH	0x2385C20	0x19912D0	3	0x2385C32	10	SC	Cast	3	0	0	NONE	00000A030000
D2R_PlayerSequenceCleave_HTH	0x2385C20	0x19912D0	4	0x2385C38	10	SC	Cast	4	0	0	NONE	00000A040000
D2R_PlayerSequenceCleave_HTH	0x2385C20	0x19912D0	5	0x2385C3E	10	SC	Cast	5	0	0	NONE	00000A050000
D2R_PlayerSequenceCleave_HTH	0x2385C20	0x19912D0	6	0x2385C44	10	SC	Cast	6	0	0	NONE	00000A060000
D2R_PlayerSequenceCleave_HTH	0x2385C20	0x19912D0	7	0x2385C4A	10	SC	Cast	7	0	0	NONE	00000A070000
D2R_PlayerSequenceCleave_HTH	0x2385C20	0x19912D0	8	0x2385C50	10	SC	Cast	8	0	0	NONE	00000A080000
D2R_PlayerSequenceCleave_HTH	0x2385C20	0x19912D0	9	0x2385C56	10	SC	Cast	9	0	0	NONE	00000A090000
D2R_PlayerSequenceCleave_HTH	0x2385C20	0x19912D0	10	0x2385C5C	10	SC	Cast	9	0	0	NONE	00000A090000
D2R_PlayerSequenceCleave_HTH	0x2385C20	0x19912D0	11	0x2385C62	10	SC	Cast	9	0	0	NONE	00000A090000
D2R_PlayerSequenceCleave_HTH	0x2385C20	0x19912D0	12	0x2385C68	10	SC	Cast	10	0	1	MELEE_ATTACK	00000A0A0001
D2R_PlayerSequenceCleave_HTH	0x2385C20	0x19912D0	13	0x2385C6E	10	SC	Cast	11	0	0	NONE	00000A0B0000
D2R_PlayerSequenceCleave_HTH	0x2385C20	0x19912D0	14	0x2385C74	10	SC	Cast	12	0	0	NONE	00000A0C0000
D2R_PlayerSequenceCleave_HTH	0x2385C20	0x19912D0	15	0x2385C7A	10	SC	Cast	13	0	0	NONE	00000A0D0000
D2R_PlayerSequenceCleave_HTH	0x2385C20	0x19912D0	16	0x2385C80	10	SC	Cast	14	0	0	NONE	00000A0E0000
D2R_PlayerSequenceCleave_HTH	0x2385C20	0x19912D0	17	0x2385C86	10	SC	Cast	15	0	0	NONE	00000A0F0000
D2R_PlayerSequenceCleave_HTH	0x2385C20	0x19912D0	18	0x2385C8C	10	SC	Cast	16	0	0	NONE	00000A100000
D2R_PlayerSequenceCleave_1HS	0x2385CA0	0x19924A0	0	0x2385CA0	10	SC	Cast	0	0	0	NONE	00000A000000
D2R_PlayerSequenceCleave_1HS	0x2385CA0	0x19924A0	1	0x2385CA6	10	SC	Cast	1	0	0	NONE	00000A010000
D2R_PlayerSequenceCleave_1HS	0x2385CA0	0x19924A0	2	0x2385CAC	10	SC	Cast	2	0	0	NONE	00000A020000
D2R_PlayerSequenceCleave_1HS	0x2385CA0	0x19924A0	3	0x2385CB2	10	SC	Cast	3	0	0	NONE	00000A030000
D2R_PlayerSequenceCleave_1HS	0x2385CA0	0x19924A0	4	0x2385CB8	10	SC	Cast	4	0	0	NONE	00000A040000
D2R_PlayerSequenceCleave_1HS	0x2385CA0	0x19924A0	5	0x2385CBE	10	SC	Cast	5	0	0	NONE	00000A050000
D2R_PlayerSequenceCleave_1HS	0x2385CA0	0x19924A0	6	0x2385CC4	10	SC	Cast	6	0	0	NONE	00000A060000
D2R_PlayerSequenceCleave_1HS	0x2385CA0	0x19924A0	7	0x2385CCA	10	SC	Cast	7	0	0	NONE	00000A070000
D2R_PlayerSequenceCleave_1HS	0x2385CA0	0x19924A0	8	0x2385CD0	10	SC	Cast	8	0	0	NONE	00000A080000
D2R_PlayerSequenceCleave_1HS	0x2385CA0	0x19924A0	9	0x2385CD6	10	SC	Cast	9	0	1	MELEE_ATTACK	00000A090001
D2R_PlayerSequenceCleave_1HS	0x2385CA0	0x19924A0	10	0x2385CDC	10	SC	Cast	10	0	0	NONE	00000A0A0000
D2R_PlayerSequenceCleave_1HS	0x2385CA0	0x19924A0	11	0x2385CE2	10	SC	Cast	11	0	0	NONE	00000A0B0000
D2R_PlayerSequenceCleave_1HS	0x2385CA0	0x19924A0	12	0x2385CE8	10	SC	Cast	12	0	0	NONE	00000A0C0000
D2R_PlayerSequenceCleave_1HS	0x2385CA0	0x19924A0	13	0x2385CEE	10	SC	Cast	13	0	0	NONE	00000A0D0000
D2R_PlayerSequenceCleave_1HS	0x2385CA0	0x19924A0	14	0x2385CF4	10	SC	Cast	14	0	0	NONE	00000A0E0000
D2R_PlayerSequenceCleave_1HS	0x2385CA0	0x19924A0	15	0x2385CFA	10	SC	Cast	15	0	0	NONE	00000A0F0000
D2R_PlayerSequenceCleave_1HT	0x2385D00	0x1990E80	0	0x2385D00	10	SC	Cast	0	0	0	NONE	00000A000000
D2R_PlayerSequenceCleave_1HT	0x2385D00	0x1990E80	1	0x2385D06	10	SC	Cast	1	0	0	NONE	00000A010000
D2R_PlayerSequenceCleave_1HT	0x2385D00	0x1990E80	2	0x2385D0C	10	SC	Cast	2	0	0	NONE	00000A020000
D2R_PlayerSequenceCleave_1HT	0x2385D00	0x1990E80	3	0x2385D12	10	SC	Cast	3	0	0	NONE	00000A030000
D2R_PlayerSequenceCleave_1HT	0x2385D00	0x1990E80	4	0x2385D18	10	SC	Cast	4	0	0	NONE	00000A040000
D2R_PlayerSequenceCleave_1HT	0x2385D00	0x1990E80	5	0x2385D1E	10	SC	Cast	5	0	0	NONE	00000A050000
D2R_PlayerSequenceCleave_1HT	0x2385D00	0x1990E80	6	0x2385D24	10	SC	Cast	6	0	0	NONE	00000A060000
D2R_PlayerSequenceCleave_1HT	0x2385D00	0x1990E80	7	0x2385D2A	10	SC	Cast	7	0	0	NONE	00000A070000
D2R_PlayerSequenceCleave_1HT	0x2385D00	0x1990E80	8	0x2385D30	10	SC	Cast	8	0	0	NONE	00000A080000
D2R_PlayerSequenceCleave_1HT	0x2385D00	0x1990E80	9	0x2385D36	10	SC	Cast	9	0	1	MELEE_ATTACK	00000A090001
D2R_PlayerSequenceCleave_1HT	0x2385D00	0x1990E80	10	0x2385D3C	10	SC	Cast	10	0	0	NONE	00000A0A0000
D2R_PlayerSequenceCleave_1HT	0x2385D00	0x1990E80	11	0x2385D42	10	SC	Cast	11	0	0	NONE	00000A0B0000
D2R_PlayerSequenceCleave_1HT	0x2385D00	0x1990E80	12	0x2385D48	10	SC	Cast	12	0	0	NONE	00000A0C0000
D2R_PlayerSequenceCleave_1HT	0x2385D00	0x1990E80	13	0x2385D4E	10	SC	Cast	13	0	0	NONE	00000A0D0000
D2R_PlayerSequenceCleave_1HT	0x2385D00	0x1990E80	14	0x2385D54	10	SC	Cast	14	0	0	NONE	00000A0E0000
D2R_PlayerSequenceCleave_1HT	0x2385D00	0x1990E80	15	0x2385D5A	10	SC	Cast	15	0	0	NONE	00000A0F0000
